n,seed,c_setting,c,solvable,cost,odd,oddagents,time
stable,22,637,c2,11,0,2053.5000,2,6,128.5312
stable,22,637,c3,16,1,3461.0000,0,0,7.3906
stable,22,637,c4,21,1,5082.0000,0,0,0.0156
stable,22,638,c0,1,1,95.0000,0,0,0.0469
stable,22,638,c1,6,0,875.0000,2,6,427.8594
stable,22,638,c2,11,1,2023.0000,0,0,0.4531
stable,22,638,c3,16,0,3355.0000,1,5,0.0312
stable,22,638,c4,21,1,5082.0000,0,0,0.0156
stable,22,639,c0,1,1,109.0000,0,0,0.0312
stable,22,639,c1,6,1,851.0000,0,0,7.2031
stable,22,639,c2,11,1,1969.0000,0,0,0.4062
stable,22,639,c3,16,0,3386.0000,2,6,3.3906
stable,22,639,c4,21,1,5082.0000,0,0,0.0156
stable,22,640,c0,1,0,107.5000,2,12,0.0312
stable,22,640,c1,6,1,836.0000,0,0,0.8750
stable,22,640,c2,11,1,1962.0000,0,0,31.6719
stable,22,640,c3,16,1,3378.0000,0,0,0.0469
stable,22,640,c4,21,1,5082.0000,0,0,0.0156
stable,22,641,c0,1,1,98.0000,0,0,0.0312
stable,22,641,c1,6,1,886.0000,0,0,0.1250
stable,22,641,c2,11,1,1962.0000,0,0,0.3125
stable,22,641,c3,16,1,3372.0000,0,0,0.0469
stable,22,641,c4,21,1,5082.0000,0,0,0.0156
stable,22,642,c0,1,0,114.5000,2,8,0.0312
stable,22,642,c1,6,1,850.0000,0,0,175.8281
stable,22,642,c2,11,1,1956.0000,0,0,90.7812
stable,22,642,c3,16,0,3373.5000,1,5,2.8438
stable,22,642,c4,21,1,5082.0000,0,0,0.0312
stable,22,643,c0,1,1,96.0000,0,0,0.0469
stable,22,643,c1,6,1,766.0000,0,0,0.4844
stable,22,643,c2,11,1,1888.0000,0,0,0.2969
stable,22,643,c3,16,1,3383.0000,0,0,0.0469
stable,22,643,c4,21,1,5082.0000,0,0,0.0312
stable,22,644,c0,1,1,91.0000,0,0,0.0312
stable,22,644,c1,6,0,865.5000,2,6,401.4688
stable,22,644,c2,11,0,1966.5000,1,5,18.0000
stable,22,644,c3,16,0,3377.0000,2,6,0.8281
stable,22,644,c4,21,1,5082.0000,0,0,0.0312
stable,22,645,c0,1,0,99.0000,2,6,0.0312
stable,22,645,c1,6,1,898.0000,0,0,480.0156
stable,22,645,c2,11,1,2024.0000,0,0,0.3438
stable,22,645,c3,16,1,3356.0000,0,0,0.0625
stable,22,645,c4,21,1,5082.0000,0,0,0.0156
stable,22,646,c0,1,1,109.0000,0,0,0.0312
stable,22,646,c1,6,1,863.0000,0,0,294.9844
stable,22,646,c2,11,1,1981.0000,0,0,8.2500
stable,22,646,c3,16,0,3401.0000,1,3,0.1562
stable,22,646,c4,21,1,5082.0000,0,0,0.0156
stable,22,647,c0,1,1,84.0000,0,0,0.0312
stable,22,647,c1,6,0,826.0000,2,6,88.5938
stable,22,647,c2,11,1,1979.0000,0,0,33.5781
stable,22,647,c3,16,1,3415.0000,0,0,0.0625
stable,22,647,c4,21,1,5082.0000,0,0,0.0156
stable,22,648,c0,1,1,98.0000,0,0,0.0312
stable,22,648,c1,6,1,855.0000,0,0,13.2656
stable,22,648,c2,11,1,1998.0000,0,0,34.5312
stable,22,648,c3,16,0,3401.0000,2,6,0.2344
stable,22,648,c4,21,1,5082.0000,0,0,0.0156
stable,22,649,c0,1,1,85.0000,0,0,0.0312
stable,22,649,c1,6,1,814.0000,0,0,9.0312
stable,22,649,c2,11,1,1982.0000,0,0,34.7969
stable,22,649,c3,16,1,3334.0000,0,0,0.0781
stable,22,649,c4,21,1,5082.0000,0,0,0.0156
stable,22,650,c0,1,1,93.0000,0,0,0.0625
stable,22,650,c1,6,1,854.0000,0,0,5.6250
stable,22,650,c2,11,1,2028.0000,0,0,0.8438
stable,22,650,c3,16,1,3437.0000,0,0,0.1094
stable,22,650,c4,21,1,5082.0000,0,0,0.0156
stable,22,651,c0,1,1,86.0000,0,0,0.0312
stable,22,651,c1,6,1,811.0000,0,0,0.4219
stable,22,651,c2,11,1,2010.0000,0,0,8.7500
stable,22,651,c3,16,0,3370.0000,1,3,0.0469
stable,22,651,c4,21,1,5082.0000,0,0,0.0156
stable,22,652,c0,1,0,82.5000,1,3,0.0469
stable,22,652,c1,6,0,853.0000,1,3,0.3750
stable,22,652,c2,11,1,1982.0000,0,0,0.6094
stable,22,652,c3,16,0,3404.0000,1,3,0.0781
stable,22,652,c4,21,1,5082.0000,0,0,0.0156
stable,22,653,c0,1,1,91.0000,0,0,0.0312
stable,22,653,c1,6,1,867.0000,0,0,435.4219
stable,22,653,c2,11,1,2002.0000,0,0,66.7812
stable,22,653,c3,16,1,3425.0000,0,0,0.5000
stable,22,653,c4,21,1,5082.0000,0,0,0.0156
stable,22,654,c0,1,0,92.5000,2,6,0.0312
stable,22,654,c1,6,1,931.0000,0,0,449.4531
stable,22,654,c2,11,1,2076.0000,0,0,301.4062
stable,22,654,c3,16,1,3441.0000,0,0,0.1250
stable,22,654,c4,21,1,5082.0000,0,0,0.0312
stable,22,655,c0,1,1,102.0000,0,0,0.0312
stable,22,655,c1,6,1,892.0000,0,0,664.2656
stable,22,655,c2,11,0,1996.0000,1,5,53.6250
stable,22,655,c3,16,1,3448.0000,0,0,0.1562
stable,22,655,c4,21,1,5082.0000,0,0,0.0312
stable,22,656,c0,1,1,108.0000,0,0,0.0312
stable,22,656,c1,6,1,873.0000,0,0,42.8594
stable,22,656,c2,11,1,2038.0000,0,0,0.2656
stable,22,656,c3,16,1,3420.0000,0,0,0.1250
stable,22,656,c4,21,1,5082.0000,0,0,0.0156
stable,22,657,c0,1,0,91.0000,1,3,0.0469
stable,22,657,c1,6,1,907.0000,0,0,10.4219
stable,22,657,c2,11,1,1993.0000,0,0,4.8438
stable,22,657,c3,16,1,3395.0000,0,0,0.0312
stable,22,657,c4,21,1,5082.0000,0,0,0.0156
stable,22,658,c0,1,1,104.0000,0,0,0.0312
stable,22,658,c1,6,0,894.5000,2,6,379.5469
stable,22,658,c2,11,0,2013.0000,1,7,138.7188
stable,22,658,c3,16,0,3398.0000,1,5,0.1250
stable,22,658,c4,21,1,5082.0000,0,0,0.0156
stable,22,659,c0,1,1,89.0000,0,0,0.0312
stable,22,659,c1,6,0,865.0000,1,9,133.6875
stable,22,659,c2,11,0,2018.5000,1,3,227.2188
stable,22,659,c3,16,1,3500.0000,0,0,0.0625
stable,22,659,c4,21,1,5082.0000,0,0,0.0312
stable,22,660,c0,1,0,97.0000,2,6,0.0312
stable,22,660,c1,6,1,830.0000,0,0,1.6562
stable,22,660,c2,11,1,1946.0000,0,0,7.3281
stable,22,660,c3,16,0,3467.5000,1,3,0.2188
stable,22,660,c4,21,1,5082.0000,0,0,0.0312
stable,22,661,c0,1,1,116.5000,0,0,0.0469
stable,22,661,c1,6,1,838.0000,0,0,464.4062
stable,22,661,c2,11,1,2050.0000,0,0,1.0625
stable,22,661,c3,16,1,3451.0000,0,0,0.0469
stable,22,661,c4,21,1,5082.0000,0,0,0.0156
stable,22,662,c0,1,0,69.5000,1,3,0.0312
stable,22,662,c1,6,1,893.0000,0,0,170.5625
stable,22,662,c2,11,1,2046.0000,0,0,0.9062
stable,22,662,c3,16,1,3401.0000,0,0,0.0469
stable,22,662,c4,21,1,5082.0000,0,0,0.0312
stable,22,663,c0,1,1,104.0000,0,0,0.0312
stable,22,663,c1,6,1,911.0000,0,0,0.5625
stable,22,663,c2,11,1,2026.0000,0,0,287.3906
stable,22,663,c3,16,1,3413.0000,0,0,0.1562
stable,22,663,c4,21,1,5082.0000,0,0,0.0312
stable,22,664,c0,1,1,106.0000,0,0,0.0469
stable,22,664,c1,6,0,921.5000,2,6,190.0469
stable,22,664,c2,11,1,2030.0000,0,0,32.6406
stable,22,664,c3,16,1,3409.0000,0,0,0.0625
stable,22,664,c4,21,1,5082.0000,0,0,0.0156
stable,22,665,c0,1,1,85.0000,0,0,0.0312
stable,22,665,c1,6,1,883.0000,0,0,0.2969
stable,22,665,c2,11,1,2021.0000,0,0,55.1094
stable,22,665,c3,16,1,3405.0000,0,0,0.0312
stable,22,665,c4,21,1,5082.0000,0,0,0.0156
stable,22,666,c0,1,1,100.0000,0,0,0.0312
stable,22,666,c1,6,1,827.0000,0,0,0.2969
stable,22,666,c2,11,1,2010.0000,0,0,11.6719
stable,22,666,c3,16,0,3398.5000,1,3,0.0469
stable,22,666,c4,21,1,5082.0000,0,0,0.0156
stable,22,667,c0,1,1,82.5000,0,0,0.0312
stable,22,667,c1,6,1,860.0000,0,0,79.3281
stable,22,667,c2,11,1,2016.0000,0,0,16.2031
stable,22,667,c3,16,1,3482.0000,0,0,0.4219
stable,22,667,c4,21,1,5082.0000,0,0,0.0156
stable,22,668,c0,1,1,111.0000,0,0,0.0312
stable,22,668,c1,6,1,917.0000,0,0,0.8125
stable,22,668,c2,11,1,2067.0000,0,0,391.6562
stable,22,668,c3,16,1,3422.0000,0,0,0.1406
stable,22,668,c4,21,1,5082.0000,0,0,0.0156
stable,22,669,c0,1,0,111.5000,2,12,0.0312
stable,22,669,c1,6,1,859.0000,0,0,35.6406
stable,22,669,c2,11,0,2026.0000,1,3,105.5938
stable,22,669,c3,16,1,3418.0000,0,0,0.0312
stable,22,669,c4,21,1,5082.0000,0,0,0.0312
stable,22,670,c0,1,1,100.0000,0,0,0.0469
stable,22,670,c1,6,1,837.0000,0,0,7.9375
stable,22,670,c2,11,1,1893.0000,0,0,1.1562
stable,22,670,c3,16,1,3391.0000,0,0,0.0469
stable,22,670,c4,21,1,5082.0000,0,0,0.0312
stable,22,671,c0,1,1,95.0000,0,0,0.0312
stable,22,671,c1,6,0,819.5000,2,6,91.9688
stable,22,671,c2,11,1,1951.0000,0,0,151.2031
stable,22,671,c3,16,0,3405.5000,2,10,2.2812
stable,22,671,c4,21,1,5082.0000,0,0,0.0156
stable,22,672,c0,1,1,110.0000,0,0,0.0312
stable,22,672,c1,6,1,894.0000,0,0,6.1719
stable,22,672,c2,11,1,2024.0000,0,0,18.7656
stable,22,672,c3,16,1,3428.0000,0,0,0.0938
stable,22,672,c4,21,1,5082.0000,0,0,0.0312
stable,22,673,c0,1,0,80.0000,1,7,0.0312
stable,22,673,c1,6,1,829.0000,0,0,0.7500
stable,22,673,c2,11,0,1954.0000,1,3,55.3906
stable,22,673,c3,16,0,3377.0000,1,7,1.3438
stable,22,673,c4,21,1,5082.0000,0,0,0.0156
stable,22,674,c0,1,0,99.5000,2,6,0.0312
stable,22,674,c1,6,1,852.0000,0,0,0.5625
stable,22,674,c2,11,1,1932.0000,0,0,0.4844
stable,22,674,c3,16,1,3417.0000,0,0,0.1094
stable,22,674,c4,21,1,5082.0000,0,0,0.0156
stable,22,675,c0,1,1,106.0000,0,0,0.0312
stable,22,675,c1,6,1,846.0000,0,0,0.3281
stable,22,675,c2,11,1,1951.0000,0,0,0.1719
stable,22,675,c3,16,1,3390.0000,0,0,0.0469
stable,22,675,c4,21,1,5082.0000,0,0,0.0312
stable,22,676,c0,1,1,95.0000,0,0,0.0312
stable,22,676,c1,6,1,877.0000,0,0,0.3125
stable,22,676,c2,11,1,2014.0000,0,0,189.7969
stable,22,676,c3,16,0,3385.5000,1,3,1.0625
stable,22,676,c4,21,1,5082.0000,0,0,0.0312
stable,22,677,c0,1,1,94.0000,0,0,0.0312
stable,22,677,c1,6,1,806.0000,0,0,40.0000
stable,22,677,c2,11,0,2028.5000,2,10,180.5000
stable,22,677,c3,16,0,3394.5000,1,3,0.1719
stable,22,677,c4,21,1,5082.0000,0,0,0.0156
stable,22,678,c0,1,1,124.0000,0,0,0.0312
stable,22,678,c1,6,1,895.0000,0,0,3.5469
stable,22,678,c2,11,1,2021.0000,0,0,1.3594
stable,22,678,c3,16,1,3455.0000,0,0,0.2031
stable,22,678,c4,21,1,5082.0000,0,0,0.0312
stable,22,679,c0,1,1,113.0000,0,0,0.0469
stable,22,679,c1,6,1,906.0000,0,0,47.8125
stable,22,679,c2,11,1,2030.0000,0,0,7.5312
stable,22,679,c3,16,0,3415.0000,2,6,0.7031
stable,22,679,c4,21,1,5082.0000,0,0,0.0312
stable,22,680,c0,1,0,115.0000,2,6,0.0469
stable,22,680,c1,6,1,925.0000,0,0,0.6406
stable,22,680,c2,11,1,2027.0000,0,0,0.5469
stable,22,680,c3,16,1,3424.0000,0,0,0.0625
stable,22,680,c4,21,1,5082.0000,0,0,0.0312
stable,22,681,c0,1,1,92.0000,0,0,0.0312
stable,22,681,c1,6,1,902.0000,0,0,4.9375
stable,22,681,c2,11,1,2043.9999,0,0,212.3906
stable,22,681,c3,16,1,3434.0000,0,0,0.1406
stable,22,681,c4,21,1,5082.0000,0,0,0.0156
stable,22,682,c0,1,1,102.0000,0,0,0.0312
stable,22,682,c1,6,1,881.0000,0,0,0.5000
stable,22,682,c2,11,0,2045.0000,2,8,288.0781
stable,22,682,c3,16,1,3434.0000,0,0,0.0625
stable,22,682,c4,21,1,5082.0000,0,0,0.0156
stable,22,683,c0,1,1,103.0000,0,0,0.0312
stable,22,683,c1,6,1,850.0000,0,0,2.2500
stable,22,683,c2,11,1,1988.0000,0,0,5.0781
stable,22,683,c3,16,1,3382.0000,0,0,0.1250
stable,22,683,c4,21,1,5082.0000,0,0,0.0156
stable,22,684,c0,1,1,103.0000,0,0,0.0312
stable,22,684,c1,6,1,881.0000,0,0,152.1562
stable,22,684,c2,11,1,1982.0000,0,0,113.5000
stable,22,684,c3,16,1,3372.0000,0,0,0.0625
stable,22,684,c4,21,1,5082.0000,0,0,0.0312
stable,22,685,c0,1,1,86.0000,0,0,0.0312
stable,22,685,c1,6,0,829.0000,2,8,550.4375
stable,22,685,c2,11,1,1999.0000,0,0,6.3281
stable,22,685,c3,16,1,3418.0000,0,0,0.1250
stable,22,685,c4,21,1,5082.0000,0,0,0.0312
stable,22,686,c0,1,1,82.0000,0,0,0.0312
stable,22,686,c1,6,1,837.0000,0,0,138.0938
stable,22,686,c2,11,1,1995.0000,0,0,237.1406
stable,22,686,c3,16,1,3407.0000,0,0,0.2031
stable,22,686,c4,21,1,5082.0000,0,0,0.0156
stable,22,687,c0,1,0,85.0000,2,6,0.0312
stable,22,687,c1,6,1,795.0000,0,0,73.3125
stable,22,687,c2,11,1,1974.0000,0,0,165.2344
stable,22,687,c3,16,1,3409.0000,0,0,0.1406
stable,22,687,c4,21,1,5082.0000,0,0,0.0312
stable,22,688,c0,1,1,93.0000,0,0,0.0312
stable,22,688,c1,6,1,797.0000,0,0,0.6250
stable,22,688,c2,11,1,1926.0000,0,0,44.0156
stable,22,688,c3,16,1,3394.0000,0,0,0.3125
stable,22,688,c4,21,1,5082.0000,0,0,0.0312
stable,22,689,c0,1,0,104.0000,2,6,0.0312
stable,22,689,c1,6,1,828.0000,0,0,0.7031
stable,22,689,c2,11,0,1944.0000,1,7,35.4219
stable,22,689,c3,16,1,3356.0000,0,0,0.4531
stable,22,689,c4,21,1,5082.0000,0,0,0.0312
stable,22,690,c0,1,1,77.0000,0,0,0.0312
stable,22,690,c1,6,1,819.0000,0,0,0.5469
stable,22,690,c2,11,1,2006.0000,0,0,44.9844
stable,22,690,c3,16,1,3447.0000,0,0,0.0781
stable,22,690,c4,21,1,5082.0000,0,0,0.0156
stable,22,691,c0,1,0,107.5000,2,8,0.0469
stable,22,691,c1,6,1,863.0000,0,0,0.9375
stable,22,691,c2,11,1,1992.0000,0,0,197.2969
stable,22,691,c3,16,1,3398.0000,0,0,0.0469
stable,22,691,c4,21,1,5082.0000,0,0,0.0312
stable,22,692,c0,1,0,89.0000,2,6,0.0469
stable,22,692,c1,6,1,815.0000,0,0,165.2656
stable,22,692,c2,11,1,1958.0000,0,0,0.4375
stable,22,692,c3,16,1,3420.0000,0,0,0.1562
stable,22,692,c4,21,1,5082.0000,0,0,0.0156
stable,22,693,c0,1,0,109.5000,2,10,0.0312
stable,22,693,c1,6,0,924.5000,2,6,351.4375
stable,22,693,c2,11,0,2078.5000,1,5,132.8438
stable,22,693,c3,16,0,3452.0000,1,3,0.2656
stable,22,693,c4,21,1,5082.0000,0,0,0.0156
stable,22,694,c0,1,1,96.0000,0,0,0.0312
stable,22,694,c1,6,1,853.0000,0,0,0.3750
stable,22,694,c2,11,1,2023.0000,0,0,18.5312
stable,22,694,c3,16,1,3444.0000,0,0,0.2344
stable,22,694,c4,21,1,5082.0000,0,0,0.0156
stable,22,695,c0,1,1,79.0000,0,0,0.0312
stable,22,695,c1,6,1,810.0000,0,0,0.5938
stable,22,695,c2,11,1,1964.0000,0,0,0.2969
stable,22,695,c3,16,1,3417.0000,0,0,0.1250
stable,22,695,c4,21,1,5082.0000,0,0,0.0312
stable,22,696,c0,1,1,120.0000,0,0,0.0469
stable,22,696,c1,6,1,868.0000,0,0,42.4844
stable,22,696,c2,11,1,1928.0000,0,0,0.4219
stable,22,696,c3,16,1,3409.0000,0,0,0.0781
stable,22,696,c4,21,1,5082.0000,0,0,0.0156
stable,22,697,c0,1,1,110.5000,0,0,0.0469
stable,22,697,c1,6,1,860.0000,0,0,0.2969
stable,22,697,c2,11,1,1960.0000,0,0,4.9844
stable,22,697,c3,16,1,3362.0000,0,0,0.0781
stable,22,697,c4,21,1,5082.0000,0,0,0.0156
stable,22,698,c0,1,1,86.0000,0,0,0.0312
stable,22,698,c1,6,0,817.5000,1,5,301.4375
stable,22,698,c2,11,1,2022.0000,0,0,0.2969
stable,22,698,c3,16,1,3421.0000,0,0,0.1094
stable,22,698,c4,21,1,5082.0000,0,0,0.0156
stable,22,699,c0,1,1,106.0000,0,0,0.0312
stable,22,699,c1,6,1,915.0000,0,0,24.3906
stable,22,699,c2,11,1,2084.0000,0,0,102.0000
stable,22,699,c3,16,1,3466.0000,0,0,0.0781
stable,22,699,c4,21,1,5082.0000,0,0,0.0312
stable,22,700,c0,1,1,120.0000,0,0,0.0312
stable,22,700,c1,6,1,839.0000,0,0,1.1562
stable,22,700,c2,11,1,1993.0000,0,0,0.1250
stable,22,700,c3,16,0,3425.0000,2,6,0.1719
stable,22,700,c4,21,1,5082.0000,0,0,0.0312
stable,22,701,c0,1,1,109.5000,0,0,0.0312
stable,22,701,c1,6,1,873.0000,0,0,47.1875
stable,22,701,c2,11,1,1988.0000,0,0,35.7188
stable,22,701,c3,16,1,3287.0000,0,0,0.1250
stable,22,701,c4,21,1,5082.0000,0,0,0.0312
stable,22,702,c0,1,1,87.0000,0,0,0.0312
stable,22,702,c1,6,1,836.0000,0,0,4.4531
stable,22,702,c2,11,1,1973.0000,0,0,69.8281
stable,22,702,c3,16,1,3386.0000,0,0,0.0469
stable,22,702,c4,21,1,5082.0000,0,0,0.0156
stable,22,703,c0,1,1,92.0000,0,0,0.0312
stable,22,703,c1,6,1,818.0000,0,0,0.2656
stable,22,703,c2,11,0,1880.0000,1,7,17.7344
stable,22,703,c3,16,1,3306.0000,0,0,0.0312
stable,22,703,c4,21,1,5082.0000,0,0,0.0312
stable,22,704,c0,1,1,110.5000,0,0,0.0312
stable,22,704,c1,6,0,864.5000,2,10,420.1562
stable,22,704,c2,11,0,2029.5000,1,11,106.0312
stable,22,704,c3,16,0,3427.0000,1,3,0.0938
stable,22,704,c4,21,1,5082.0000,0,0,0.0156
stable,22,705,c0,1,0,92.5000,2,8,0.0312
stable,22,705,c1,6,0,833.0000,1,5,591.7344
stable,22,705,c2,11,0,2078.5000,1,3,89.9531
stable,22,705,c3,16,1,3470.0000,0,0,0.1562
stable,22,705,c4,21,1,5082.0000,0,0,0.0156
stable,22,706,c0,1,1,87.0000,0,0,0.0312
stable,22,706,c1,6,0,875.5000,2,8,454.9219
stable,22,706,c2,11,1,1965.0000,0,0,89.4688
stable,22,706,c3,16,1,3419.0000,0,0,0.0469
stable,22,706,c4,21,1,5082.0000,0,0,0.0312
stable,22,707,c0,1,0,84.0000,1,5,0.0312
stable,22,707,c1,6,1,878.0000,0,0,274.7031
stable,22,707,c2,11,1,2007.0000,0,0,234.6250
stable,22,707,c3,16,1,3419.0000,0,0,0.1406
stable,22,707,c4,21,1,5082.0000,0,0,0.0156
stable,22,708,c0,1,1,108.0000,0,0,0.0469
stable,22,708,c1,6,1,838.0000,0,0,0.4531
stable,22,708,c2,11,1,1973.0000,0,0,10.4531
stable,22,708,c3,16,0,3355.0000,1,5,0.0312
stable,22,708,c4,21,1,5082.0000,0,0,0.0312
stable,22,709,c0,1,1,98.0000,0,0,0.0469
stable,22,709,c1,6,1,869.0000,0,0,0.2812
stable,22,709,c2,11,1,2004.0000,0,0,0.2500
stable,22,709,c3,16,1,3402.0000,0,0,0.0469
stable,22,709,c4,21,1,5082.0000,0,0,0.0312
stable,22,710,c0,1,1,88.0000,0,0,0.0312
stable,22,710,c1,6,0,772.0000,1,3,5.2344
stable,22,710,c2,11,1,1944.0000,0,0,0.3594
stable,22,710,c3,16,0,3370.5000,1,3,0.0469
stable,22,710,c4,21,1,5082.0000,0,0,0.0156
stable,22,711,c0,1,0,79.5000,1,5,0.0312
stable,22,711,c1,6,1,820.0000,0,0,6.2500
stable,22,711,c2,11,1,2002.0000,0,0,0.3281
stable,22,711,c3,16,0,3361.5000,2,8,0.9062
stable,22,711,c4,21,1,5082.0000,0,0,0.0156
stable,22,712,c0,1,0,100.0000,2,8,0.0312
stable,22,712,c1,6,0,887.0000,2,6,0.8438
stable,22,712,c2,11,1,2048.0000,0,0,27.7344
stable,22,712,c3,16,1,3512.0000,0,0,0.1250
stable,22,712,c4,21,1,5082.0000,0,0,0.0156
stable,22,713,c0,1,1,86.0000,0,0,0.0312
stable,22,713,c1,6,1,838.0000,0,0,95.5625
stable,22,713,c2,11,1,1966.0000,0,0,0.2812
stable,22,713,c3,16,1,3400.0000,0,0,0.1406
stable,22,713,c4,21,1,5082.0000,0,0,0.0156
stable,22,714,c0,1,1,90.0000,0,0,0.0469
stable,22,714,c1,6,1,849.0000,0,0,1.2656
stable,22,714,c2,11,1,2037.0000,0,0,20.3438
stable,22,714,c3,16,0,3400.5000,1,7,2.1406
stable,22,714,c4,21,1,5082.0000,0,0,0.0156
stable,22,715,c0,1,1,71.0000,0,0,0.0312
stable,22,715,c1,6,1,882.0000,0,0,0.3594
stable,22,715,c2,11,0,1997.0002,1,5,220.7969
stable,22,715,c3,16,1,3408.0000,0,0,0.1094
stable,22,715,c4,21,1,5082.0000,0,0,0.0312
stable,22,716,c0,1,1,124.0000,0,0,0.0469
stable,22,716,c1,6,1,948.0000,0,0,1.2031
stable,22,716,c2,11,0,2052.5000,1,7,126.0000
stable,22,716,c3,16,1,3457.0000,0,0,0.0312
stable,22,716,c4,21,1,5082.0000,0,0,0.0312
stable,22,717,c0,1,1,115.0000,0,0,0.0312
stable,22,717,c1,6,1,935.0000,0,0,0.4531
stable,22,717,c2,11,1,2043.0000,0,0,0.3594
stable,22,717,c3,16,1,3431.0000,0,0,0.0469
stable,22,717,c4,21,1,5082.0000,0,0,0.0156
stable,22,718,c0,1,1,117.5000,0,0,0.0469
stable,22,718,c1,6,1,914.0000,0,0,0.6250
stable,22,718,c2,11,0,2055.0000,2,10,120.2812
stable,22,718,c3,16,1,3463.0000,0,0,0.1250
stable,22,718,c4,21,1,5082.0000,0,0,0.0312
stable,22,719,c0,1,1,103.0000,0,0,0.0625
stable,22,719,c1,6,1,865.0000,0,0,0.3906
stable,22,719,c2,11,1,2021.0000,0,0,41.1250
stable,22,719,c3,16,1,3460.0000,0,0,0.0625
stable,22,719,c4,21,1,5082.0000,0,0,0.0156
stable,22,720,c0,1,1,101.0000,0,0,0.0312
stable,22,720,c1,6,1,863.0000,0,0,0.4375
stable,22,720,c2,11,1,1901.0000,0,0,0.8750
stable,22,720,c3,16,1,3413.0000,0,0,0.0312
stable,22,720,c4,21,1,5082.0000,0,0,0.0312
stable,22,721,c0,1,0,88.5000,1,11,0.0312
stable,22,721,c1,6,1,863.0000,0,0,83.3750
stable,22,721,c2,11,1,1996.0000,0,0,14.7188
stable,22,721,c3,16,1,3435.0000,0,0,0.0938
stable,22,721,c4,21,1,5082.0000,0,0,0.0156
stable,22,722,c0,1,1,86.0000,0,0,0.0312
stable,22,722,c1,6,1,803.0000,0,0,371.7344
stable,22,722,c2,11,1,1988.0000,0,0,1.3906
stable,22,722,c3,16,1,3380.0000,0,0,0.0625
stable,22,722,c4,21,1,5082.0000,0,0,0.0312
stable,22,723,c0,1,1,111.0000,0,0,0.0469
stable,22,723,c1,6,1,861.0000,0,0,83.5156
stable,22,723,c2,11,1,2037.0000,0,0,8.2344
stable,22,723,c3,16,0,3477.0000,1,3,0.1250
stable,22,723,c4,21,1,5082.0000,0,0,0.0156
stable,22,724,c0,1,1,102.0000,0,0,0.0312
stable,22,724,c1,6,1,883.0000,0,0,402.7031
stable,22,724,c2,11,1,2016.0000,0,0,0.3125
stable,22,724,c3,16,1,3408.0000,0,0,0.0625
stable,22,724,c4,21,1,5082.0000,0,0,0.0312
stable,22,725,c0,1,1,81.0000,0,0,0.0469
stable,22,725,c1,6,1,841.0000,0,0,0.2344
stable,22,725,c2,11,0,2051.0000,2,8,162.2344
stable,22,725,c3,16,0,3468.0000,2,6,0.2188
stable,22,725,c4,21,1,5082.0000,0,0,0.0312
stable,22,726,c0,1,1,104.0000,0,0,0.0312
stable,22,726,c1,6,1,865.0000,0,0,8.6406
stable,22,726,c2,11,0,1988.5000,2,10,223.4375
stable,22,726,c3,16,0,3407.0000,1,7,1.3906
stable,22,726,c4,21,1,5082.0000,0,0,0.0156
stable,22,727,c0,1,0,101.0000,2,6,0.0312
stable,22,727,c1,6,1,860.0000,0,0,48.1719
stable,22,727,c2,11,1,1945.0000,0,0,66.7969
stable,22,727,c3,16,1,3330.0000,0,0,0.0312
stable,22,727,c4,21,1,5082.0000,0,0,0.0312
stable,22,728,c0,1,1,103.0000,0,0,0.0469
stable,22,728,c1,6,1,874.0000,0,0,272.6562
stable,22,728,c2,11,1,1996.0000,0,0,0.2656
stable,22,728,c3,16,0,3424.0000,1,3,2.7812
stable,22,728,c4,21,1,5082.0000,0,0,0.0156
stable,22,729,c0,1,1,94.0000,0,0,0.0312
stable,22,729,c1,6,1,844.0000,0,0,1.3750
stable,22,729,c2,11,1,2006.0000,0,0,0.2812
stable,22,729,c3,16,1,3411.0000,0,0,0.0938
stable,22,729,c4,21,1,5082.0000,0,0,0.0156
stable,22,730,c0,1,1,103.0000,0,0,0.0312
stable,22,730,c1,6,0,814.0000,1,3,7.8281
stable,22,730,c2,11,1,1923.0000,0,0,14.3906
stable,22,730,c3,16,1,3324.0000,0,0,0.1094
stable,22,730,c4,21,1,5082.0000,0,0,0.0312
stable,22,731,c0,1,1,98.0000,0,0,0.0312
stable,22,731,c1,6,1,840.0000,0,0,86.0469
stable,22,731,c2,11,1,1971.0000,0,0,0.5938
stable,22,731,c3,16,1,3402.0000,0,0,0.0781
stable,22,731,c4,21,1,5082.0000,0,0,0.0312
stable,22,732,c0,1,1,111.0000,0,0,0.0312
stable,22,732,c1,6,0,897.5000,2,8,381.5469
stable,22,732,c2,11,1,2054.0000,0,0,0.5469
stable,22,732,c3,16,1,3418.0000,0,0,0.0469
stable,22,732,c4,21,1,5082.0000,0,0,0.0156
stable,22,733,c0,1,1,97.0000,0,0,0.0312
stable,22,733,c1,6,1,845.0000,0,0,6.2656
stable,22,733,c2,11,0,1960.0000,2,6,133.5938
stable,22,733,c3,16,1,3354.0000,0,0,0.1094
stable,22,733,c4,21,1,5082.0000,0,0,0.0312
stable,22,734,c0,1,1,117.0000,0,0,0.0469
stable,22,734,c1,6,1,831.0000,0,0,0.2969
stable,22,734,c2,11,1,2006.0000,0,0,48.7031
stable,22,734,c3,16,1,3430.0000,0,0,0.2031
stable,22,734,c4,21,1,5082.0000,0,0,0.0156
